coursecategory,timespentoncourse,numberofvideoswatched,numberofquizzestaken,quizscores,completionrate,devicetype,coursecompletion
3,16.61117853524158,13,1,94.46053975054332,93.08531224280048,1,0
4,40.36586358754255,2,9,96.63944114729242,38.818668770789145,0,0
1,75.87684686153575,8,1,74.60131633115323,49.40314373698502,1,0
1,33.912324106516195,20,10,94.82779934898927,65.06265890801969,1,1
2,59.28048031597705,8,7,78.8309863056884,25.0561065030488,1,1
2,80.92411577613618,6,5,97.16902392284406,22.38477830879572,0,1
3,88.17766186897569,2,5,64.561193487338,70.16540931772018,1,0
2,60.72747996050536,0,1,72.87402660743831,19.83687911940028,1,0
1,75.73824157415159,13,8,71.72239408053777,87.00653537375099,1,1
4,37.27920798765798,12,9,82.80664721222038,56.26529021302535,0,1
4,76.13965760390478,7,1,99.94834537085627,79.90057756472284,0,1
1,19.70405156273028,16,1,95.57983766919722,5.491814665356253,1,0
2,3.003387031355094,17,1,59.7112584416324,14.537040924716482,1,0
4,37.19857410771692,8,1,86.40154033152251,57.5227222367436,1,1
3,38.23858369103853,8,6,98.68309668829248,8.419140040241757,1,1
2,31.813280005281094,9,9,73.7096416596293,36.075241701960046,0,1
2,4.992685944099787,3,4,66.1140464854119,87.33322479235686,0,0
1,69.36471139956484,1,5,98.4666570379523,42.43088021041636,1,0
4,39.40195436622125,12,8,95.27860147233704,56.99783588011472,1,1
3,62.8547444731538,12,7,87.9606490221625,1.4647927004295291,1,1
0,13.578271773562392,11,9,96.49537903659784,13.294451109791993,1,0
4,44.212247581463,5,0,93.4209807677241,53.80545108177617,0,0
2,11.93386956717396,1,3,54.4703215491731,16.716928771566398,0,1
1,61.63646120261126,4,0,98.60762425622562,20.55781555683628,0,0
1,73.67659110723154,9,4,60.19162237690366,51.89527109660246,1,0
0,86.97806878002449,16,5,57.30820736479826,59.07022921040811,1,0
2,77.81028242720653,15,9,91.88548731970636,61.58050884014264,0,1
4,60.72923099881524,16,4,95.65769525512228,32.90727216111027,1,1
3,90.43076035697268,0,7,77.87868433775441,79.8679466935382,1,1
1,43.46802809103322,13,2,95.36390500330484,65.52346332207046,0,1
1,57.46834521138555,8,7,65.1427100763128,20.284325768115608,1,0
1,45.703155258925015,14,2,67.60228038625121,61.34087015350165,1,0
1,46.03857210794702,6,2,91.51106132591777,77.7386720373004,1,1
3,3.234289737035332,12,7,94.39907247142564,25.618994240141543,0,0
0,37.74084943065447,0,1,86.20632388252758,97.6392224739126,0,0
0,94.56663322691206,15,10,58.75180048993314,31.782691114730987,0,0
1,91.79275201200764,18,5,71.37036156804315,68.68970400946445,1,1
4,85.43951145966652,4,9,78.79109182608757,35.38716721074662,0,0
3,74.16021425246815,10,8,97.39364364323332,64.32383953782458,1,1
0,14.573215619358535,20,3,98.9366692212898,21.87663485100083,0,0
2,74.42442798309078,8,8,97.45173735591452,73.77265798130173,1,1
3,98.70346297709033,11,2,82.42806211864246,1.969979933801158,0,0
0,27.587156921443466,1,3,98.58137556648148,64.3616699773067,0,0
2,9.382311613253652,10,10,67.4948245854046,20.083958772113164,1,0
4,24.092177860432297,14,6,76.52534058020404,85.0153286593384,1,0
0,26.45473189587076,14,8,52.852522768898645,29.275136904396,1,0
0,49.15083798168961,8,4,58.02640192243266,52.23886657214768,0,0
0,34.5546857737656,3,5,81.24562082885423,95.51939802904847,1,1
0,59.41924654931277,15,3,95.41099636465422,24.47521489334664,1,0
4,98.61145745086642,9,7,92.6368267062016,45.17500743392597,0,1
0,9.812596348655724,20,5,97.32198668715868,91.1621766905182,1,1
3,76.76984739804573,20,8,55.45384758446698,69.74553126217239,0,1
0,76.73927580707849,1,2,84.41715512706398,36.125057938328645,0,0
0,51.75571139154434,12,7,78.22768408299738,84.43969152012446,1,1
3,83.72150028649148,18,1,90.57455618538803,91.09742621916882,1,1
0,27.453779653121337,13,8,67.04280054073422,47.52524861404268,1,0
2,21.15001672569868,16,9,72.40230573345765,73.51252086439099,1,1
4,23.45687313022401,16,9,84.67409472092498,52.10643698162384,1,1
3,93.31035051490272,9,5,75.18345323565383,24.743811517426163,1,1
2,89.42073311956392,18,1,94.65332817918076,79.65543195275147,1,1
0,11.006572744802522,18,3,82.14574911520066,60.610182405284654,0,0
4,26.426325882138805,0,9,72.3777842289195,94.59418542034284,1,1
0,83.74295620876781,18,7,67.33277915585238,45.39092327286984,1,0
1,89.64585840822768,5,7,81.40412646914004,28.980952939120307,0,0
3,8.687143619975783,15,9,78.34189156677334,20.71826471845155,0,0
4,20.23830903350365,11,6,87.47680926760276,98.169434226672,1,1
4,97.63175491477936,6,10,61.7127628404581,11.005100046429884,1,0
1,61.90627476309449,14,10,65.1133320683709,2.366669934659882,1,0
1,65.71617059760284,20,4,98.659125925302,65.54214026309107,1,1
4,56.255281654693285,15,2,90.93843744564673,97.9433944540596,0,1
1,11.637868427746769,9,2,50.55180396041548,11.124945428839595,0,0
3,59.77383236539228,4,3,69.32496126627854,20.447472366303167,0,0
4,17.99928890839513,6,2,81.99954147520594,1.4006501572616623,0,0
1,99.29744559902718,15,10,77.38362802455232,46.27471335534256,0,1
3,98.40074636190704,7,6,58.856325209885256,68.89687693926611,1,1
4,83.79467762655149,16,1,88.84854034473531,67.18351441852512,1,0
3,78.29108157494571,15,10,94.9809596091792,67.14852574848699,0,1
0,18.38702009123223,20,10,76.40894079893438,30.59948554309309,0,0
3,47.51469806338382,11,3,87.85778422827525,60.10223922305259,0,1
1,52.30030929196788,12,10,85.49480479325118,94.38907382853256,1,1
1,13.888745570879436,18,0,68.37258802566906,75.93472261010209,0,0
2,83.85550866101991,14,4,79.54908910518496,18.156398896747028,1,1
1,4.4736735104137,7,4,75.77737343417408,31.18879047594896,1,1
2,19.99686742209144,18,0,99.65198352666924,24.627292189897343,0,0
1,1.6067360840543985,0,5,88.58781821134994,51.17959764625108,0,0
1,37.14007647663874,5,2,92.14290894361982,90.49357713786898,1,0
0,7.454087416284413,19,10,95.85876306236844,53.1122212297574,1,0
1,91.3107325779604,11,1,64.37611685720424,71.57407568002469,0,0
4,93.65465294666178,7,6,58.39909980704436,47.420552217306025,0,0
1,83.71838864490113,6,3,93.10628905621569,96.43090562840882,1,1
2,65.16863684897481,14,1,60.24894951069344,62.64306138272821,1,0
4,22.79279517555514,16,9,60.90247432750344,83.76127350267424,1,1
0,85.38319057836102,12,1,93.82500685193229,21.300358187621736,0,0
3,26.113276453047952,14,2,82.87747663408238,86.57677354136453,0,1
4,15.681871745966964,5,3,73.52092798213907,49.20438056006362,0,0
0,21.161215471204464,5,7,93.0094489142069,51.539182243473945,1,0
1,66.58719044524356,12,3,69.0034013108889,42.907506267874105,1,0
2,2.0917803426211337,4,9,85.89542269628856,0.5793505405566668,0,0
2,35.00098404610698,7,4,84.45384640646964,40.76861665315806,1,1
3,66.84266655984437,8,3,71.55477106637207,9.30661983159724,1,0
4,33.949017748075526,14,4,95.16324244715256,93.98422725950422,0,1
1,72.67554303032905,15,9,79.98996227213968,20.52070107187398,1,1
0,92.79922215049164,3,1,86.65732339621245,4.259594125619515,0,0
4,76.40581563402418,16,9,66.72165588748457,16.476617984682928,1,0
3,56.627912197141214,9,9,74.81859734394789,51.31723276722193,0,1
0,83.58960453442336,14,5,87.37579994819143,26.635486128920785,0,0
4,98.96691601554288,0,8,72.01334412319986,56.83257233262897,1,0
4,6.604882340337618,20,2,88.70708854319382,9.096919633550105,1,0
0,91.78514947617508,15,5,52.77211230761155,88.8481260287935,0,1
3,55.41729723136542,7,7,56.682634410569975,74.71885880803485,1,1
2,47.31808680078183,15,6,71.26549781835652,37.43139847751278,0,1
3,40.665126995357376,11,6,90.12994346368306,16.686950248370223,1,1
3,35.9942700377095,20,2,94.76444281572026,97.20824244341696,1,1
4,27.499009217174823,15,2,81.63324035005209,76.55274047166162,0,1
4,70.85636061383425,18,6,96.3432372963583,90.56792592796306,0,1
3,27.083871123690976,20,6,71.84584976402655,99.9428516832466,1,1
2,29.067211836823,7,8,63.26289650754231,96.4214572770644,0,1
2,23.48551019359469,11,5,64.05700882245739,32.90513629202574,0,0
2,41.352235049385946,3,2,82.02570753856554,5.223739040451547,1,1
4,8.223864959643084,15,10,65.45196644552173,80.08555037923902,1,0
2,64.51638844309603,19,4,82.89953442957089,97.97349440147212,0,1
2,92.43666412981386,18,0,87.73529410135473,62.739168389915214,0,1
4,51.704825637454825,19,0,69.52774915152762,74.30463946520506,0,0
4,47.77357255654081,9,0,65.84316374263838,39.69321351210991,0,0
3,37.78043794911376,10,5,69.13158894515448,27.06082963271853,0,0
1,90.8216665838046,14,10,88.2291297862632,35.36401600940554,1,1
4,97.81170279082652,8,7,76.08463150951287,95.4026799990689,0,1
1,18.967225361011167,12,8,88.61957900295755,53.32660235923817,1,0
2,50.05046009739149,18,6,74.01919123607854,85.21951634762091,1,1
0,56.71423700935164,5,4,82.98883382208396,31.57968911878136,0,0
4,86.86720496550913,4,0,61.60887737222372,34.51196448203824,1,0
1,88.86874410980295,12,9,52.45993333224387,24.56609002557209,1,0
4,59.46837611611991,16,6,66.65094954767837,4.545869180522077,0,0
1,3.851335686364018,6,9,92.89395215415368,70.22314894305457,1,1
2,53.01068770013031,5,0,91.26381706363703,68.93869476548423,0,0
4,87.97454417150844,11,9,92.5595187969158,86.72781173993731,0,1
3,34.08731838875135,1,4,65.27783170805068,95.63596676725338,0,0
4,50.97067803298863,16,7,75.14202933766042,65.1998289649915,0,1
2,10.663389824741044,15,9,59.98397756686872,79.39169643041383,0,0
2,63.86020006033719,5,4,55.298970663576384,16.80023008633803,1,0
0,80.07175281042126,12,4,57.67357547846034,92.19649800637542,1,1
3,73.08234474440648,2,10,57.84765404789218,50.70770166355233,1,0
4,88.39146554450096,14,6,97.7539611249982,17.881999748448596,1,1
2,78.4181807338002,8,8,94.69811127477008,1.7293532743372753,1,1
2,31.64736587158492,5,6,71.0932170959764,62.93184106569725,1,1
1,68.81796497764967,13,0,99.87575004584846,94.5051626315948,1,0
2,10.01016888136918,4,10,92.83602349227374,98.02698106659868,0,0
2,36.03667679942902,13,8,98.1424883113766,39.77783998787289,0,1
3,59.29065838884273,18,8,58.45449714098359,89.08105511485485,1,1
4,63.78857188254786,18,8,84.95207973515508,52.3906627959043,1,1
3,94.47814377290489,8,0,75.37360032423877,0.0093268021242876,1,0
0,64.65018960791524,16,9,93.60309320906572,67.01112682450216,1,1
0,74.64235234371385,9,0,97.26969202732197,47.518365840138976,1,0
3,23.66973134473086,20,9,67.98499882123346,99.1676780055954,1,1
3,36.18949689446737,15,7,87.62381961061658,13.88604064312914,0,1
0,69.37940291041743,9,0,66.74683904556386,95.16317437599976,1,0
3,6.175360854948366,16,4,67.37879347223274,29.69040556346905,1,0
0,80.39011883334229,11,7,79.6300905627785,61.13178165067392,0,1
1,46.85973410349386,1,6,71.2889092505528,9.659458164086807,0,1
4,18.999038101028024,11,7,85.91500902099038,18.85746615905828,0,0
1,80.51017580468834,11,9,99.96979399496746,86.4496729626922,0,1
3,81.09442047379382,16,3,53.97535810086978,4.436424255326021,0,0
0,37.95719402216586,17,3,97.814379266712,20.24892391177028,1,0
3,41.878207769332114,14,8,64.6662114630983,33.73504949973722,0,0
2,52.13810452853696,9,1,58.08690522842221,77.27032816372329,0,0
0,86.67751110318592,9,3,93.8903987561922,54.94921924477762,1,0
0,44.19264657007573,3,10,52.3280153057601,29.30701678995915,0,0
0,64.23121039343408,9,10,90.7452748502486,39.16404125278336,1,1
2,1.2990662642599635,18,6,61.93707717461714,6.412914475313725,1,0
0,18.786269613961288,2,4,55.16810960158681,18.582209401952355,0,0
0,50.44105157664421,3,5,85.18903683965209,75.33282522493775,0,1
3,98.22196867150724,0,4,98.77566830923824,24.24115939930275,0,0
0,81.49739966397354,19,9,96.94224266949648,88.12403788732077,1,1
3,13.69476478307364,14,2,71.36512048490354,18.68053524533506,1,0
1,68.25652020224301,6,10,97.87174514027292,16.400389172606623,0,1
1,23.085911826090225,10,9,58.5562375952476,61.32161367471246,0,1
0,21.18476107059186,15,1,77.37897478023447,59.62230929912965,0,0
2,44.773257264871695,13,3,77.29319018006052,3.928960179330943,0,0
3,80.18311595094026,18,7,54.42628261140516,96.1971923048433,1,1
0,31.57765490020362,1,1,74.4199429357856,87.10004669292766,0,1
1,65.48227447422035,18,10,77.8242183201757,9.852029149559316,1,1
4,86.00853343802012,5,5,96.51752501873489,65.88309424840202,0,1
1,59.34449941710423,8,7,58.94190121158931,53.356296682446704,0,1
0,26.94918422966285,5,1,61.78565420302108,92.40462935182669,0,0
2,30.41459865465635,17,4,59.35285904783449,12.630617137412404,1,0
4,11.891754391626815,8,8,85.02362179435931,73.58956966319937,0,1
4,8.358756363004435,15,8,97.07798672519984,97.57396515980663,1,1
0,86.75270261129249,11,8,96.30718818204804,46.14719558947551,0,1
2,42.39502837956864,14,10,75.22046641450277,93.31030606290469,1,1
3,85.2580963409823,12,10,54.33582542215698,19.260423525898908,0,0
0,35.16003606288363,4,0,74.36306349922447,57.06810332125372,1,0
2,17.807917036054093,16,8,52.80849572096964,48.60640415140017,0,0
0,41.22641983162581,20,2,62.64036333298573,95.60345626220948,1,0
2,91.5518456349512,13,3,89.00429792087382,85.62372549386443,1,1
1,56.12469667896992,20,0,74.82520617823306,99.49875807649444,1,1
1,63.75113205479708,0,9,53.61326184270123,80.0628552018914,1,0
1,70.68965482545525,11,8,62.97980032636454,53.59864730125186,1,0
3,66.52825607072093,5,7,86.36534481688716,57.31382760187198,1,0
1,66.77316567430466,19,3,57.38704040270783,33.04826744509612,1,0
0,39.257891742150925,19,8,84.94853230288939,18.06075829015298,1,1
2,61.29091199414092,9,2,54.33477806581824,90.26580067794984,0,0
3,71.30404637369028,19,1,79.121183221506,8.88182708253601,0,0
4,91.262033119458,3,7,71.72015213182883,9.69481231084426,0,0
2,70.75401718120168,10,8,80.3994928916818,21.16444562248555,0,1
1,66.02260645837315,1,8,85.85400213707496,55.63244062277035,0,0
1,31.52715199259872,4,7,69.3774819168429,59.1643314661078,1,0
3,17.64596750357996,2,1,77.74806324799509,70.88079751512846,0,0
2,79.14401475171468,4,5,85.8025444748106,27.749465756517044,0,0
0,43.31567604486121,6,5,85.28369514008423,44.44834844644162,0,1
1,23.77836469389003,15,2,85.03261169902886,66.27603847289456,0,1
4,94.78338302445924,8,0,62.54576079711256,27.816471600756355,1,0
2,20.108483555164163,16,1,96.6691530989898,28.31308276937845,0,0
0,81.16561802613072,18,5,98.49364852165012,63.29572843054719,1,0
1,43.00947583983129,3,10,86.8341994430356,97.68855899970605,0,1
0,42.41852210306871,3,8,57.4301557239072,71.05520584478478,0,0
1,94.14549124157504,6,10,61.09512968120175,8.745679008466078,1,0
4,80.77061942175769,13,5,67.1945125461003,94.60169338192388,0,1
0,8.649900900450527,13,10,91.82442232501624,41.19424885701316,1,1
3,98.5777283886827,15,6,61.991165928751705,75.34918014842418,1,1
3,81.60687893990394,17,4,70.12766365827744,49.96652741744029,1,1
1,60.22006210865824,3,10,86.07292939830222,27.66230886479808,0,0
4,99.96764731896714,9,6,72.94948608044672,27.846084110071445,0,1
3,25.92705688134156,7,6,69.13329147810984,28.61147849475155,0,0
4,40.97728951950243,14,7,71.94146897335325,31.63043407209134,0,1
1,42.56708949616038,4,2,53.27882566476205,38.37327670297389,0,0
3,62.62907097285888,12,6,94.71382731221168,11.265320016380098,0,1
4,64.14439574668161,0,4,83.00388224808978,94.04739275609263,0,1
1,94.09129917068717,1,6,79.73231218119543,68.89252343743941,1,1
3,81.37430828342582,16,0,87.737104760027,80.5784992018418,1,1
3,10.191663566531432,13,10,94.498608344242,99.23807524150745,0,1
4,34.383001481726325,18,1,90.86503584357236,68.89742960422308,0,1
3,22.072226325031465,14,6,94.65119921897195,41.66230269203813,1,1
0,76.63570788263476,17,8,93.38262272539964,45.207315865391294,0,1
2,93.3303666081966,11,8,81.34134229177836,7.66213274918961,0,1
2,36.89907820696074,3,3,84.58081692982628,67.80687786196154,1,1
3,40.4672694643228,0,1,88.85690537340176,24.58352549812963,0,0
1,94.29200725946438,3,3,82.4534543480397,81.85892711946087,0,0
4,71.20888967564606,6,7,97.7789939064185,69.92943048757094,1,1
0,41.30926554824537,13,3,53.67663658364615,29.96679265400144,0,0
2,37.78699825034096,9,8,60.80746196595898,38.07232613507118,1,0
4,4.285575392275147,18,6,63.57344315492212,76.18726402445873,1,0
0,98.61316564489528,15,2,55.59579081084608,75.6567379325215,0,0
2,25.44473301577025,19,7,64.57567727345719,54.548251014093694,1,0
1,21.732561863227808,19,2,64.61471996390016,66.33767353864484,1,0
2,10.906402485086796,14,4,95.74133876428436,54.80920663562591,1,0
2,65.22594678642876,12,0,91.18350420770312,5.766715146682733,1,0
2,1.4085883127857857,12,0,62.77361250790808,51.730809279423305,0,0
0,8.671093947598653,13,1,94.4223606738725,16.109848363652546,0,0
2,95.91037473726378,12,3,64.1022850417172,29.635130601008587,0,0
1,33.10705272368248,9,9,68.88257748273263,78.16198081819262,0,1
4,37.4168709331373,16,3,79.75756279501897,16.449602803882023,0,0
2,14.779592473040717,9,6,82.34409787184669,70.92138633046741,1,1
2,32.93336442669357,0,10,57.53716298027531,10.813447061461744,1,0
1,49.1561576675811,8,8,50.62793399134557,46.91784639132999,1,0
3,54.11891243006914,16,6,72.11751135161693,10.343026614625304,1,1
0,11.001796402634591,16,2,92.46744291105662,68.32442732535797,0,0
0,30.60894095388572,8,1,66.76583550291582,35.03382609231262,1,1
1,22.786559223684485,19,10,84.46384021983282,9.474346754465612,1,1
4,89.9296910468357,15,10,97.66937798503436,58.40201339853648,0,1
2,1.8401151962608584,20,8,83.25356293436857,44.68373103494236,1,0
2,97.63098801715851,17,10,76.02905347710919,75.69907555334376,1,1
3,53.97557122005973,12,7,65.3412259496627,11.821856026558496,1,0
1,51.28184418433471,7,1,59.19322059641085,33.768381810687366,1,0
4,39.53737328409578,7,7,81.50614943563137,80.11681883922745,0,1
0,43.34148701531264,2,8,86.33645955499836,49.8518812919509,0,0
0,55.0245985872619,14,5,82.28710086793478,97.12833845035888,1,1
0,27.776441456034373,19,1,79.60985833126446,18.33646727735899,0,0
2,19.33710975226285,15,3,60.35349233702884,37.70439495934599,1,0
4,77.03521297115415,7,9,58.916770571798935,28.119701450871627,0,0
2,19.20072696204048,11,0,75.56035203211852,7.579229061570958,0,0
4,40.39735256393202,12,7,69.0673741090097,83.82289382098018,1,1
0,18.602035517959624,14,3,86.89153421280349,91.96743423336451,1,0
0,6.072714573496046,9,8,65.60433753414831,41.89101021143035,0,0
2,8.150705478975308,16,6,75.33938123875396,60.95957720224517,0,1
0,20.10050919298673,17,4,97.23040983308158,74.44692148729439,0,1
3,84.09771549025115,19,10,58.77979403122711,78.27099270346383,1,1
1,52.37479906221093,0,5,66.04611574826805,1.186591669127346,1,0
1,99.4560053178353,20,4,71.94356095014297,90.01752658700097,1,1
3,70.96274365390894,15,9,76.78207864876146,12.061327315892,0,1
0,10.022596569881015,17,4,61.46889237818269,51.71201847514267,0,0
2,8.158746902506355,13,10,76.97751092885623,87.4699247919733,0,1
2,77.20745843117297,4,0,56.5033843252325,12.683610006049062,1,0
3,21.40130421378035,6,10,78.778187491202,10.058980639423766,1,1
0,2.898118164239926,14,6,67.29656354500929,67.5098688175267,0,0
3,87.808999719591,2,8,54.40904253480382,53.032610975463626,0,0
4,78.70341535539163,5,7,83.34484766751314,13.31082777066509,1,0
2,3.22792841543996,17,10,91.73740649960696,38.76050654695988,1,0
